 ID       ,, Summary                                                       ,, Category                      ,, Status    ,, Resolution           ,, Severity      ,, Priority  ,, Assignee              ,, Opened               ,, Changed              ,, Found In                                      ,, Fix By                                                        ,, Bug Type       ,, Build      ,, Branch                                    ,, Reopened  ,, Regression  ,, Resolved             ,, Closed               
 1704161 ,, [SR] [FR] Add proxy support for VxRail Manager               ,, Feature Requests             ,, closed   ,, fixed               ,, critical     ,, P1       ,, jye                  ,, 2016-08-01 20:22:42 ,, 2018-08-05 01:22:43 ,, MARVIN Ghent-VxRail_3.5 GA(6/9/16)           ,, MARVIN VxRail_4.5 Dev_triage                                 ,, Feature       ,,           ,,                                          ,, 0        ,, Unknown    ,, 2017-03-29 02:09:27 ,, 2017-07-06 02:13:34 
 1705471 ,, Marvin is upset with a hostname change                       ,, Management                   ,, closed   ,, duplicate           ,, minor        ,, ---      ,, frankli              ,, 2016-08-03 07:00:32 ,, 2018-11-02 11:40:57 ,, MARVIN                                       ,, MARVIN VxRail_5.0                                            ,, Defect        ,, 1         ,, None                                     ,, 0        ,, Unknown    ,, 2016-11-13 22:32:57 ,, 2018-11-02 11:40:57 
 1707715 ,, [DELL] First run fails at 70%: Cannot create multi DG  o...  ,, Configuration                ,, closed   ,, fixed               ,, catastrophic ,, P0       ,, frankli              ,, 2016-08-08 02:34:39 ,, 2018-08-05 01:22:43 ,, MARVIN Nicias-VxRail_4.0 CD2 (7/25-8/12)     ,, MARVIN VxRail_4.5 Dev_triage                                 ,, Defect        ,, 4227900   ,, vxrail40                                 ,, 5        ,, Unknown    ,, 2016-12-01 16:59:49 ,, 2016-12-13 12:33:04 
 1709630 ,, New node discovery should trigger an alert in VXRAIL man...  ,, Usability                    ,, closed   ,, fixed               ,, serious      ,, P1       ,, ljian                ,, 2016-08-10 10:59:19 ,, 2018-08-12 01:27:10 ,, MARVIN Ghent-VxRail_3.5 GA(6/9/16)           ,, MARVIN VxRail_4.5 Dev_triage                                 ,, Defect        ,,           ,,                                          ,, 0        ,, Unknown    ,, 2016-12-15 01:51:29 ,, 2017-06-30 09:32:30 
 1709639 ,, remove references to blowfish encoded passwords in confi...  ,, Configuration                ,, closed   ,, fixed               ,, critical     ,, P1       ,, vxrail-guru          ,, 2016-08-10 11:15:14 ,, 2018-08-12 01:22:48 ,, MARVIN Ghent-VxRail_3.5 GA(6/9/16)           ,, MARVIN VxRail_4.0.200                                        ,, Defect        ,,           ,,                                          ,, 1        ,, Unknown    ,, 2017-01-03 18:01:46 ,, 2017-03-17 12:31:00 
 1710257 ,, VxRail Manager didn't report error when one disk in abse...  ,, Management                   ,, closed   ,, fixed               ,, serious      ,, P1       ,, charliec             ,, 2016-08-11 02:51:31 ,, 2019-02-10 01:22:46 ,, MARVIN Nicias-VxRail_4.0 CD2 (7/25-8/12)     ,, MARVIN VxRail_4.0.400                                        ,, Defect        ,, 4237783   ,, vxrail40                                 ,, 0        ,, Unknown    ,, 2017-09-11 04:50:52 ,, 2017-09-13 20:41:37 
 1710886 ,, [FR] expand deep configuration validation to include ESX...  ,, Configuration                ,, closed   ,, fixed               ,, critical     ,, P1       ,, vxrail-guru          ,, 2016-08-12 00:26:20 ,, 2018-09-13 10:06:11 ,, MARVIN Ghent-VxRail_3.5 GA(6/9/16)           ,, MARVIN VxRail_4.5 Dev_triage                                 ,, Feature       ,,           ,,                                          ,, 0        ,, Unknown    ,, 2017-03-16 10:20:45 ,, 2018-09-13 10:06:11 
 1714461 ,, VxRail Manager Password coming from vc instead of esx wh...  ,, Configuration                ,, closed   ,, unable to duplicate ,, serious      ,, P1       ,, ntenczar             ,, 2016-08-18 11:28:14 ,, 2017-06-23 08:58:05 ,, MARVIN VxRail_4.5 Dev_triage                 ,, MARVIN VxRail_4.5                                            ,, Defect        ,,           ,,                                          ,, 0        ,, Unknown    ,, 2017-05-31 12:28:23 ,, 2017-06-23 08:58:05 
 1715387 ,, Empty PSC or invalid field results in "hostname is too l...  ,, Configuration                ,, closed   ,, wont fix            ,, serious      ,, ---      ,, jzhan                ,, 2016-08-19 16:48:49 ,, 2017-11-13 07:57:21 ,, MARVIN                                       ,, MARVIN VxRail_4.5.150                                        ,, Defect        ,, 4275306   ,, vxrail40                                 ,, 0        ,, Unknown    ,, 2017-10-22 23:33:15 ,, 2017-11-13 07:57:21 
 1718085 ,, VME configuration is not clean up in Data-In-Place upgra...  ,, Documentation                ,, closed   ,, wont fix            ,, serious      ,, P2       ,, giadarola            ,, 2016-08-24 19:07:32 ,, 2018-10-28 01:22:01 ,, MARVIN Ghent-VxRail_3.5 GA(6/9/16)           ,, MARVIN VxRail_4.5.200                                        ,, Documentation ,,           ,,                                          ,, 0        ,, Unknown    ,, 2018-07-30 22:32:51 ,, 2018-07-30 22:33:10 
 1718093 ,, Auto claim is not enabled after Data-In-Place upgrade fr...  ,, Documentation                ,, closed   ,, fixed               ,, critical     ,, P1       ,, giadarola            ,, 2016-08-24 19:23:22 ,, 2018-10-28 01:22:01 ,, MARVIN Ghent-VxRail_3.5 GA(6/9/16)           ,, MARVIN VxRail_4.5.200                                        ,, Documentation ,,           ,,                                          ,, 0        ,, Unknown    ,, 2018-07-30 22:28:06 ,, 2018-07-30 22:28:26 
 1721820 ,, [Enhancement]Remove the dirty code in the MarvinLoudmout...  ,, Configuration                ,, closed   ,, not a bug           ,, serious      ,, P1       ,, vxrail-guru          ,, 2016-08-31 18:42:03 ,, 2018-06-20 00:52:02 ,, MARVIN Nicias-VxRail_4.0 CD3 (8/15-9/2)      ,, MARVIN VxRail_5.0 , MARVIN VxRail_Tarascon_Enhancement       ,, Task          ,, 4316784   ,, vxrail40                                 ,, 0        ,, Unknown    ,, 2017-10-13 09:47:01 ,, 2017-10-13 09:47:29 
 1723003 ,, [Code refactor] Provide a better way to avoid global SSL...  ,, Configuration                ,, closed   ,, wont fix            ,, critical     ,, P1       ,, sarahx               ,, 2016-09-02 15:21:01 ,, 2017-11-17 07:29:41 ,, MARVIN Nicias-VxRail_4.0 CD3 (8/15-9/2)      ,, MARVIN VxRail_4.5.200                                        ,, Feature       ,, 4316784   ,, vxrail40                                 ,, 0        ,, Yes        ,, 2017-11-17 07:23:25 ,, 2017-11-17 07:29:40 
 1723458 ,, [SR] VxRail 3.5 node expansion failed at restart loudmou...  ,, Configuration                ,, closed   ,, fixed               ,, catastrophic ,, P1       ,, vxrail-guru          ,, 2016-09-05 08:39:30 ,, 2018-08-05 01:22:37 ,, MARVIN Ghent-VxRail_3.5 GA(6/9/16)           ,, MARVIN VxRail_4.0.100                                        ,, Defect        ,,           ,,                                          ,, 1        ,, Unknown    ,, 2016-11-30 20:08:32 ,, 2016-12-26 01:33:53 
 1723579 ,, No Management network redundancy after first run             ,, Configuration                ,, closed   ,, fixed               ,, critical     ,, P1       ,, jye                  ,, 2016-09-05 20:37:36 ,, 2018-08-05 01:22:44 ,, MARVIN Nicias-VxRail_4.0 CD4 (9/6-9/16)      ,, MARVIN VxRail_4.0.100                                        ,, Defect        ,, 4331815   ,, vxrail40                                 ,, 1        ,, Unknown    ,, 2016-11-28 23:37:46 ,, 2016-12-18 18:07:13 
 1727351 ,, [UI][User Experience] Tasks summary are shown in unaccep...  ,, Usability                    ,, closed   ,, wont fix            ,, critical     ,, P2       ,, ljian                ,, 2016-09-12 17:51:54 ,, 2017-11-05 01:24:36 ,, MARVIN Nicias-VxRail_4.0 CD4 (9/6-9/16)      ,, MARVIN VxRail_4.5 Dev_triage                                 ,, Defect        ,, 4374749   ,, vxrail40                                 ,, 0        ,, No         ,, 2017-06-01 10:28:10 ,, 2017-07-05 15:12:28 
 1727790 ,, After appliance built URLS /configure/eula  and /configu...  ,, Configuration                ,, closed   ,, wont fix            ,, critical     ,, P1       ,, frankli              ,, 2016-09-13 11:07:55 ,, 2017-08-09 09:18:37 ,, MARVIN Nicias-VxRail_4.0 CD4 (9/6-9/16)      ,, MARVIN VxRail_4.5 CD9 (06/05 - 06/23)                        ,, Defect        ,, 4379082   ,, vxrail40                                 ,, 2        ,, Yes        ,, 2017-08-09 09:17:37 ,, 2017-08-09 09:18:36 
 1727957 ,, [UI][User Experience] Expected nodes confirmation check ...  ,, Usability                    ,, closed   ,, fixed               ,, serious      ,, P1       ,, ljian                ,, 2016-09-13 15:31:20 ,, 2017-11-10 15:12:21 ,, MARVIN Nicias-VxRail_4.0 Dev_Triage          ,, MARVIN VxRail_4.0.100                                        ,, Defect        ,, 4374749   ,, vxrail40                                 ,, 1        ,, No         ,, 2016-11-20 19:41:58 ,, 2016-12-12 16:54:29 
 1728007 ,, [UI][User Experience] New UI "Next" button in disabled s...  ,, Usability                    ,, closed   ,, fixed               ,, serious      ,, P1       ,, ljian                ,, 2016-09-13 16:53:02 ,, 2017-11-05 01:24:36 ,, MARVIN Nicias-VxRail_4.0 Dev_Triage          ,, MARVIN VxRail_4.5 Dev_triage                                 ,, Defect        ,, 4374749   ,, vxrail40                                 ,, 1        ,, No         ,, 2017-01-19 02:44:44 ,, 2017-07-07 14:43:32 
 1729337 ,, [Quanta] Irrelevant tasks are shown during Quanta applia...  ,, Configuration                ,, closed   ,, wont fix            ,, serious      ,, P1       ,, ntenczar             ,, 2016-09-15 17:57:40 ,, 2019-02-05 12:11:48 ,, MARVIN Nicias-VxRail_4.0 CD4 (9/6-9/16)      ,, MARVIN VxRail_4.5 Dev_triage                                 ,, Defect        ,, 4374749   ,, vxrail40                                 ,, 0        ,, No         ,, 2017-06-01 10:30:59 ,, 2017-07-11 12:53:24 
 1730020 ,, [UI][User Experience] Replace spinning clock with standa...  ,, Usability                    ,, closed   ,, duplicate           ,, serious      ,, P1       ,, ljian                ,, 2016-09-16 18:42:07 ,, 2018-08-12 01:22:55 ,, MARVIN Nicias-VxRail_4.0 Dev_Triage          ,, MARVIN VxRail_4.5 Dev_triage                                 ,, Defect        ,, 4374749   ,, vxrail40                                 ,, 0        ,, Unknown    ,, 2016-11-17 11:56:38 ,, 2017-04-18 11:19:31 
 1730501 ,, [Reset] Need to make sure reset script work well after 3...  ,, Unknown                      ,, closed   ,, duplicate           ,, serious      ,, P2       ,, ericy                ,, 2016-09-18 21:51:28 ,, 2017-01-29 01:36:48 ,, MARVIN Ghent-VxRail_3.5 Dev_Triage           ,, MARVIN VxRail_4.0.100                                        ,, Defect        ,, 3936871   ,, vxrail35                                 ,, 0        ,, Unknown    ,, 2016-11-15 21:30:38 ,, 2016-11-16 17:43:36 
 1730581 ,, [Feature] Insert a new disk and then pull out without an...  ,, Management                   ,, closed   ,, wont fix            ,, serious      ,, P2       ,, sarahx               ,, 2016-09-19 00:19:20 ,, 2018-08-05 01:22:45 ,, MARVIN Nicias-VxRail_4.0 Dev_Triage          ,, MARVIN VxRail_4.5.200                                        ,, Feature       ,, 4153830   ,, vxrail40                                 ,, 0        ,, Unknown    ,, 2017-11-09 10:58:01 ,, 2017-11-09 11:00:52 
 1731221 ,, Remove Pivotal tc server                                     ,, Feature Requests             ,, closed   ,, fixed               ,, serious      ,, P1       ,, shannony             ,, 2016-09-19 19:50:16 ,, 2017-06-23 09:04:12 ,, MARVIN VxRail_4.5 Dev_triage                 ,, MARVIN VxRail_4.5                                            ,, Defect        ,,           ,,                                          ,, 0        ,, Unknown    ,, 2017-06-02 10:17:56 ,, 2017-06-23 09:04:12 
 1731236 ,, [upgrade][6.5]After upgrade/migration dnsmasq service co...  ,, Management                   ,, closed   ,, not a bug           ,, serious      ,, P1       ,, vxrail-guru          ,, 2016-09-19 20:35:43 ,, 2018-06-20 00:52:02 ,, vSphere 6.5 FC                               ,, MARVIN VxRail_4.5 Dev_triage                                 ,, Defect        ,, 4240420   ,, main-stage                               ,, 1        ,, Unknown    ,, 2017-06-02 10:46:19 ,, 2017-06-12 00:55:24 
 1731395 ,, [management account] Need to set created localos managem...  ,, Management                   ,, closed   ,, fixed               ,, serious      ,, P2       ,, ntenczar             ,, 2016-09-20 00:51:34 ,, 2018-03-04 01:23:43 ,, MARVIN Nicias-VxRail_4.0 CD5 (9/19 - 9/30)   ,, MARVIN VxRail_4.5                                            ,, Defect        ,,           ,,                                          ,, 0        ,, Unknown    ,, 2016-11-18 02:38:37 ,, 2017-06-23 09:04:12 
 1731910 ,, [UI][User Experience] Missing Horizontal Scrollbar on Ex...  ,, Usability                    ,, closed   ,, duplicate           ,, serious      ,, P2       ,, ljian                ,, 2016-09-20 16:20:59 ,, 2017-11-05 01:24:36 ,, MARVIN Nicias-VxRail_4.0 CD5 (9/19 - 9/30)   ,, MARVIN VxRail_4.5                                            ,, Defect        ,, 4409591   ,, vxrail40                                 ,, 0        ,, No         ,, 2016-11-16 17:03:36 ,, 2016-12-09 16:29:45 
 1731926 ,, [DELL] Validation fails with multiple errors                 ,, Configuration                ,, closed   ,, fixed               ,, catastrophic ,, P0       ,, vxrail-guru          ,, 2016-09-20 17:06:05 ,, 2018-07-01 01:24:20 ,, MARVIN Nicias-VxRail_4.0 CD5 (9/19 - 9/30)   ,, MARVIN VxRail_4.5 CD8 (05/15 - 06/02)                        ,, Defect        ,, 4409591   ,, vxrail40                                 ,, 1        ,, Yes        ,, 2017-05-05 11:26:15 ,, 2017-07-05 16:36:53 
 1731948 ,, [External VC] [DELL][QUANTA] First run fails at 70%: Can...  ,, Configuration                ,, closed   ,, fixed               ,, catastrophic ,, P0       ,, frankli              ,, 2016-09-20 18:15:22 ,, 2018-08-05 01:22:45 ,, MARVIN Nicias-VxRail_4.0                     ,, MARVIN VxRail_4.0.100                                        ,, Defect        ,, 4227900   ,, vxrail40                                 ,, 2        ,, Yes        ,, 2016-11-15 20:28:09 ,, 2016-12-20 11:23:08 
